image,caption 
../abc\EGFR\31527477_page3_324_0.jpg,Constitutive signaling from the EGFR promotes cell survival proliferation [1] and invasiveness [2]
../abc\EGFR\31527477_page3_324_0.jpg,Aberrant EGFR signaling has been found in many human malignancies including colorectal lung breast and head and neck cancer [3 4]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR mutations have been foundin the tyrosine kinase domain of EGFRs
../abc\EGFR\31527477_page3_324_0.jpg,Almost all patients who initially respond to EGFR-tyrosinekinase inhibitors EGFR-TKIs develop resistance to these drugs by acquiring EGFR mutations [7]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR signaling both suppresses and promotes the autophagic response
../abc\EGFR\31527477_page3_324_0.jpg,All EGFR downstreamsignaling pathways are involved in autophagy modulation
../abc\EGFR\31527477_page3_324_0.jpg,EGFR-tyrosine kinase inhibitors TKIs and neutralizingantibody EGFR monoclonal antibodies treatments can induce autophagy in multiple cancers includingglioblastoma human vulvar squamous carcinoma colorectal adenocarcinoma and NSCLC cells [18 19]
../abc\EGFR\31527477_page3_324_0.jpg,Among other mechanisms by which many tumors with EGFR mutation gain resistance to EGFR-tyrosinekinase inhibitors EGFR-TKIs  autophagy suppression through EGFR-mediated Beclin1 BECN1 phosphorylation can result in the homodimerization of Beclin1 [20 21]
../abc\EGFR\31527477_page3_324_0.jpg,This review focuses on the relationship between EGFR signaling and autophagy
../abc\EGFR\31527477_page3_324_0.jpg,We discuss the relevance of targeting both EGFR signaling and autophagy as a potentialstrategy for overcoming resistance to anti-EGFR treatments
../abc\EGFR\31527477_page3_324_0.jpg,EGFR Structure and Mutations
../abc\EGFR\31527477_page3_324_0.jpg,EGFR plays critical roles in cell proliferation [22] diﬀerentiation [23] motility [24] and thedevelopment of vasculature [25]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR is expressed in the plasma membrane
../abc\EGFR\31527477_page3_324_0.jpg,EGFR has also beenfound in the nucleus endosomes and mitochondria
../abc\EGFR\31527477_page3_324_0.jpg,The human EGFR family consists of four members HER1–4 thatbelong to the ErbB lineage of proteins [30 31]
../abc\EGFR\31527477_page3_324_0.jpg,The extracellular ligand-binding domain of EGFR contains four distinct subdomains I–IV [32] Figure 1A
../abc\EGFR\31527477_page3_324_0.jpg,In response to ligand binding homodimerization and or heterodimerization with otherfamily members can activate the tyrosine kinase activity of EGFR [35]
../abc\EGFR\31527477_page3_324_0.jpg,Ligands for EGFR include EGF extracellular protein factor EPF  TGF-α amphiregulin AR  betacellulin BTC  epiregulin EPR  and heparin-binding EGF-like growth factor [36] Figure 1B
../abc\EGFR\31527477_page3_324_0.jpg,EGFR mutations account for 10%–17% of NSCLC cases in North America and Europe and 30%–50%of NSCLCs in Asian countries
../abc\EGFR\31527477_page3_324_0.jpg,Two independent studies [40 41] ﬁrst reported the existenceof somatic mutations in the tyrosine kinase TK domain of EGFR
../abc\EGFR\31527477_page3_324_0.jpg,In its inactive form the EGFR kinase domain assumes a structure that results in theauto-inhibition of its activity [43]
../abc\EGFR\31527477_page3_324_0.jpg,Mutation at the TK domain of EGFR results in constitutive activationof its kinase activity and activation of its downstream signaling pathways [44 45]
../abc\EGFR\31527477_page3_324_0.jpg,In its inactive form the EGFR kinase domain assumes a structure that results in the auto-inhibition of its activity [43]
../abc\EGFR\31527477_page3_324_0.jpg,Mutation at the TK domain of EGFR results in constitutive activation of its kinase activity and activation of its downstream signaling pathways [44 45]
../abc\EGFR\31527477_page3_324_0.jpg,Domains of EGFR and the sites of mutations
../abc\EGFR\31527477_page3_324_0.jpg,Specific mutations in the kinase domain of EGFR are shown
../abc\EGFR\31527477_page3_324_0.jpg,Activating mutations in the tyrosine kinase domain of the EGFR among NSCLC cells can enhance responses to EGFR-tyrosine kinase inhibitors EGFR-TKIs [46] Figure 2
../abc\EGFR\31527477_page3_324_0.jpg,Domains of EGFR and the sites of mutations
../abc\EGFR\31527477_page3_324_0.jpg,Speciﬁc mutations in the kinase domain of EGFR are shown
../abc\EGFR\31527477_page3_324_0.jpg,In its inactive form the EGFR kinase domain assumes a structure that results in the auto-inhibition of its activity [43]
../abc\EGFR\31527477_page3_324_0.jpg,Mutation at the TK domain of EGFR results in constitutive activation of its kinase activity and activation of its downstream signaling pathways [44 45]
../abc\EGFR\31527477_page3_324_0.jpg,Domains of EGFR and the sites of mutations
../abc\EGFR\31527477_page3_324_0.jpg,Specific mutations in the kinase domain of EGFR are shown
../abc\EGFR\31527477_page3_324_0.jpg,Activating mutations in the tyrosine kinase domain of the EGFR among NSCLC cells can enhance responses to EGFR-tyrosine kinase inhibitors EGFR-TKIs [46] Figure 2
../abc\EGFR\31527477_page3_324_0.jpg,Domains of EGFR and the sites of mutations
../abc\EGFR\31527477_page3_324_0.jpg,Speciﬁc mutations in the kinase domain of EGFR are shown
../abc\EGFR\31527477_page3_324_0.jpg,Activating mutations in the tyrosine kinase domain of the EGFR among NSCLC cells can enhanceresponses to EGFR-tyrosine kinase inhibitors EGFR-TKIs [46] Figure 2
../abc\EGFR\31527477_page3_324_0.jpg,EGFR D761Y mutation is associated with resistance to ﬁrst-generation EGFR-TKIs such as geﬁtiniband erlotinib [52] Figure 2
../abc\EGFR\31527477_page3_324_0.jpg,EGFR G796D mutation [53] and short insertion in exon 20 are associatedwith resistance to erlotinib and geﬁtinib [48]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR T790M mutation a secondary acquired mutation can result in resistance to geﬁtinib treatment [54]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR T790M mutation is associated with resistance
../abc\EGFR\31527477_page3_324_0.jpg,There have been considerable advances in the treatment of NSCLC patients with EGFR mutations
../abc\EGFR\31527477_page3_324_0.jpg,Acquired resistance to EGFR-TKIs such as geﬁtinib and erlotinib is a critical obstacle in the treatmentof EGFR mutant-positive NSCLCs
../abc\EGFR\31527477_page3_324_0.jpg,EGFR Signaling
../abc\EGFR\31527477_page3_324_0.jpg,"EGFR signaling triggersRAS RAF proto-oncogene serine threonine-protein kinase RAF  MEK MAPK, JAK signal transducerand activator of transcription STAT  Protein Kinase C PKC  and PI3K AKT mTOR Figure 3B"
../abc\EGFR\31527477_page3_324_0.jpg,RASactivated by EGFR can bind to RAF
../abc\EGFR\31527477_page3_324_0.jpg,This indicates thatEGFR-TKIs target EGFR signaling
../abc\EGFR\31527477_page3_324_0.jpg,EGFR D761Y mutation is associated with resistance to first-generation EGFR-TKIs such as gefitinib and erlotinib [52] Figure 2
../abc\EGFR\31527477_page3_324_0.jpg,EGFR G796D mutation [53] and short insertion in exon 20 are associated with resistance to erlotinib and gefitinib [48]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR T790M mutation a secondary acquired mutation can result in resistance to gefitinib treatment [54]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR T790M mutation is associated with resistance to first- and second-generation EGFR-TKIs
../abc\EGFR\31527477_page3_324_0.jpg,There have been considerable advances in the treatment of NSCLC patients with EGFR mutations
../abc\EGFR\31527477_page3_324_0.jpg,Acquired resistance to EGFR-TKIs such as gefitinib and erlotinib is a critical obstacle in the treatment of EGFR mutant-positive NSCLCs
../abc\EGFR\31527477_page3_324_0.jpg,EGFR Signaling
../abc\EGFR\31527477_page3_324_0.jpg,EGF triggers EGFR dimerization and the phosphorylation of multiple tyrosine residues in its cytoplasmic tail Figure 3A
../abc\EGFR\31527477_page3_324_0.jpg,"EGFR signaling triggers RAS RAF proto-oncogene serine threonine-protein kinase RAF  MEK MAPK, JAK signal transducer and activator of transcription STAT  Protein Kinase C PKC  and PI3K AKT mTOR Figure 3B"
../abc\EGFR\31527477_page3_324_0.jpg,RAS activated by EGFR can bind to RAF
../abc\EGFR\31527477_page3_324_0.jpg,PLCγ1 binds to EGFR through its Src Homology 2 SH2 domain hydrolyzes phosphatidyl inositol 4 5-bisphosphate PIP2 to diacylglycerol DAG and inositol 1 4 5-triphosphate IP3
../abc\EGFR\31527477_page3_324_0.jpg,This indicates that EGFR-TKIs target EGFR signaling
../abc\EGFR\31527477_page3_324_0.jpg,Ligand-dependent EGFR signaling pathways
../abc\EGFR\31527477_page3_324_0.jpg,A The proteins recruited on tyrosine-phosphorylated EGFR residues are shown
../abc\EGFR\31527477_page3_324_0.jpg,Numbers correspond to amino acids of EGFR
../abc\EGFR\31527477_page3_324_0.jpg,Speciﬁc mutations in the kinase domain and regulatory domain of EGFR are shown
../abc\EGFR\31527477_page3_324_0.jpg,B EGFR activates RAS MAPK and JAK STAT signaling pathways for cell survival
../abc\EGFR\31527477_page3_324_0.jpg,EGFR activates Phospholipase C gamma PLCγ  which in turn activates PKC IKKβ NF-κB signaling pathway
../abc\EGFR\31527477_page3_324_0.jpg,Cross Talk between EGFR Signaling and Autophagy
../abc\EGFR\31527477_page3_324_0.jpg,EGFR tyrosine kinase can induce the tyrosine phosphorylation of Beclin1 pY229 pY233 and pY352  forming Beclin1 homodimers and inhibiting autophagy Figure 4
../abc\EGFR\31527477_page3_324_0.jpg,EGFR activates the mechanistic target of the rapamycincomplex 1 mTORC1 pathway Figure 4 and can act as a negative regulator of autophagy [81–83]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR RAS RAF MEK ERK signaling activates autophagy by inducing the serine phosphorylationof Beclin1 Figure 4
../abc\EGFR\31527477_page3_324_0.jpg,These ﬁndings suggest that there is a cross talk between EGFR signalingand autophagy
../abc\EGFR\31527477_page3_324_0.jpg,Cross talk between EGFR signaling and autophagy
../abc\EGFR\31527477_page3_324_0.jpg,Tyrosine phosphorylation of Beclin1 by EGFR leads to homodimerization of Beclin1 and binding of inhibitors of autophagy such as rubicon and B-cell lymphoma 2 Bcl-2 to Beclin1 to decrease autophagic activity
../abc\EGFR\31527477_page3_324_0.jpg,EGFR tyrosine kinase can induce the tyrosine phosphorylation of Beclin1 pY229 pY233 and pY352  forming Beclin1 homodimers and inhibiting autophagy Figure 4
../abc\EGFR\31527477_page3_324_0.jpg,EGFR activates the mechanistic target of the rapamycin complex 1 mTORC1 pathway Figure 4 and can act as a negative regulator of autophagy [81–83]
../abc\EGFR\31527477_page3_324_0.jpg,EGFR RAS RAF MEK ERK signaling activates autophagy by inducing the serine phosphorylation of Beclin1 Figure 4
../abc\EGFR\31527477_page3_324_0.jpg,These findings suggest that there is a cross talk between EGFR signaling and autophagy
../abc\EGFR\31527477_page3_324_0.jpg,Anti-Cancer Drugs Targeting EGFR and EGFR Signaling
../abc\EGFR\31527477_page3_324_0.jpg,At present EGFR-targeting anti-cancer drugs consist of two types: 1 EGFR monoclonal antibodies that inhibit the activation of the EGFR ligand-binding domain [86]; and 2 small-molecule EGFR-TKIs that inhibit the tyrosine kinase activity of the EGFR intracellular domain
../abc\EGFR\31527477_page3_324_0.jpg,Cross talk between EGFR signaling and autophagy
../abc\EGFR\31527477_page3_324_0.jpg,Tyrosine phosphorylation of Beclin1 by EGFR leads to homodimerization of Beclin1 and binding of inhibitors of autophagy such as rubicon and B-cell lymphoma 2 Bcl-2 to Beclin1 to decrease autophagic activity
../abc\EGFR\31527477_page3_324_0.jpg,Anti-Cancer Drugs Targeting EGFR and EGFR Signaling
../abc\EGFR\31527477_page3_324_0.jpg,At present EGFR-targeting anti-cancer drugs consist of two types: 1 EGFR monoclonal antibodiesthat inhibit the activation of the EGFR ligand-binding domain [86]; and 2 small-molecule EGFR-TKIsthat inhibit the tyrosine kinase activity of the EGFR intracellular domain
../abc\EGFR\31527477_page3_324_0.jpg,Src homology region 2 domain-containing phosphatase-2 SHP2 activated by EGFR can inhibit theactivation of STAT1 Figure 5A
../abc\EGFR\31527477_page3_324_0.jpg,Src homology region 2 domain-containing phosphatase-2 SHP2 activated by EGFR can inhibit the activation of STAT1 Figure 5A
../abc\EGFR\31527477_page3_324_0.jpg,A Upon binding of EGF EGFR activates JAK2 which in turn leads to the activation of STAT3
../abc\EGFR\31527477_page3_324_0.jpg,EGFR signaling activates regulatory T cells Treg cells
../abc\EGFR\31527477_page3_324_0.jpg,Combined inhibition of EGFR and JNK MAPK can overcome resistance to cetuximab [90]
../abc\EGFR\31527477_page3_324_0.jpg,A Upon binding of EGF EGFR activates JAK2 which in turn leads to the activation of STAT3
../abc\EGFR\31527477_page3_324_0.jpg,EGFR signaling activates regulatory T cells Treg cells
../abc\EGFR\31527477_page3_324_0.jpg,Combined inhibition of EGFR and JNK MAPK can overcome resistanceto cetuximab [90]
../abc\EGFR\31527477_page3_324_0.jpg,Panitumumab a fullyhuman Immunoglobulin G2a IgG2a mAb also prevents ligands from binding to EGFR [94]
../abc\EGFR\31527477_page3_324_0.jpg,Zalutumumab an IgG1 anti-EGFR mAb can inhibitligand binding EGFR signaling and the metastatic potential of lung cancer cells [95]
../abc\EGFR\31527477_page3_324_0.jpg,Dacomitinib Figure 6A  a second generation irreversible inhibitor of EGFR-1 -2 and -4 tyrosinekinase was approved for the treatment of NSCLC patients with EGFR mutations EGFR exon 19deletion or exon 21 L858R substitution mutations [96]
../abc\EGFR\31527477_page3_324_0.jpg,Panitumumab a fully human Immunoglobulin G2a IgG2a mAb also prevents ligands from binding to EGFR [94]
../abc\EGFR\31527477_page3_324_0.jpg,Zalutumumab an IgG1 anti-EGFR mAb can inhibit ligand binding EGFR signaling and the metastatic potential of lung cancer cells [95]
../abc\EGFR\31527477_page3_324_0.jpg,Dacomitinib Figure 6A  a second generation irreversible inhibitor of EGFR-1 -2 and -4 tyrosine kinase was approved for the treatment of NSCLC patients with EGFR mutations EGFR exon 19 deletion or exon 21 L858R substitution mutations [96]
../abc\EGFR\31527477_page3_324_0.jpg,Anti-cancer drugs targeting EGFR signaling and autophagy
../abc\EGFR\31527477_page3_324_0.jpg,A Anti-EGFR monoclonal antibodies mAbs targeting EGFR include cetuximab panitumumab zalutumumab and imgatuzumab
../abc\EGFR\31527477_page3_324_0.jpg,These mAbs bind to extracellular domain of EGFR and inhibit binding of ligands to EGFR
../abc\EGFR\31527477_page3_324_0.jpg,EGFR-TKI such as erlotinib targets intracellular tyrosine kinase domain to inhibit autophosphorylation of EGFR
../abc\EGFR\31527477_page3_324_0.jpg,Anti-cancer drugs targeting EGFR signaling and autophagy
../abc\EGFR\31527477_page3_324_0.jpg,A Anti-EGFR monoclonal antibodies mAbs targeting EGFR include cetuximab panitumumab zalutumumab and imgatuzumab
